date_de_l_export;code_du_departement;type_de_scrutin;libelle_du_departement;code_de_la_commune;libelle_de_la_commune;code_insee;geo_point_2d;geo_shape;inscrits;abstentions;abs_ins;votants;vot_ins;blancs_et_nuls;blnuls_ins;blnuls_vot;exprimes;exp_ins;exp_vot;code_nuance_01;sexe_01;nom_01;prenom_01;liste_01;sieges_elu_01;sieges_secteur_01;sieges_cc_01;voix_01;voix_ins_01;voix_exp_01;code_nuance_02;sexe_02;nom_02;prenom_02;liste_02;sieges_elu_02;sieges_secteur_02;sieges_cc_02;voix_02;voix_ins_02;voix_exp_02;code_nuance_03;sexe_03;nom_03;prenom_03;liste_03;sieges_elu_03;sieges_secteur_03;sieges_cc_03;voix_03;voix_ins_03;voix_exp_03;code_nuance_04;sexe_04;nom_04;prenom_04;liste_04;sieges_elu_04;sieges_secteur_04;sieges_cc_04;voix_04;voix_ins_04;voix_exp_04;code_nuance_05;sexe_05;nom_05;prenom_05;liste_05;sieges_elu_05;sieges_secteur_05;sieges_cc_05;voix_05;voix_ins_05;voix_exp_05;code_nuance_06;sexe_06;nom_06;prenom_06;liste_06;sieges_elu_06;sieges_secteur_06;sieges_cc_06;voix_06;voix_ins_06;voix_exp_06;code_nuance_07;sexe_07;nom_07;prenom_07;liste_07;sieges_elu_07;sieges_secteur_07;sieges_cc_07;voix_07;voix_ins_07;voix_exp_07;code_nuance_08;sexe_08;nom_08;prenom_08;liste_08;sieges_elu_08;sieges_secteur_08;sieges_cc_08;voix_08;voix_ins_08;voix_exp_08;code_nuance_09;sexe_09;nom_09;prenom_09;liste_09;sieges_elu_09;sieges_secteur_09;sieges_cc_09;voix_09;voix_ins_09;voix_exp_09;code_nuance_10;sexe_10;nom_10;prenom_10;liste_10;sieges_elu_10;sieges_secteur_10;sieges_cc_10;voix_10;voix_ins_10;voix_exp_10;code_nuance_11;sexe_11;nom_11;prenom_11;liste_11;sieges_elu_11;sieges_secteur_11;sieges_cc_11;voix_11;voix_ins_11;voix_exp_11
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;033;Aulnay-sur-Mauldre;78033;48.92912297777385,1.840815256464143;"{""coordinates"": [[[1.853884047638998, 48.925910537519016], [1.840528356960472, 48.921959753199154], [1.830585688318656, 48.92349996714114], [1.828971571034149, 48.926694930736986], [1.827724091401043, 48.929965401141416], [1.8371164969389482, 48.93783633546073], [1.841945470334209, 48.93371009620142], [1.8497143226667232, 48.93548469204862], [1.8522375139435012, 48.93434871956596], [1.853884047638998, 48.925910537519016]]], ""type"": ""Polygon""}";845;209;24.73;636;75.27;14;1.6600000000000001;2.2;622;73.61;97.8;LDIV;M;CHARBIT;Jean-Christophe;UN AUTRE AVENIR POUR AULNAY;3;0;1;255;30.18;41.0;LDVD;F;DELAUNAY;Catherine;ENSEMBLE POUR AULNAY;12;0;6;367;43.43;59.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;91;LI2;ESSONNE;130;Chalo-Saint-Mars;91130;48.41673249240316,2.051588216734845;"{""coordinates"": [[[2.050594006500692, 48.38511866264328], [2.045567328376062, 48.38447547257947], [2.027657489935222, 48.39683624109019], [2.001713279162818, 48.39560393750238], [2.00540428971557, 48.401177316438876], [2.020537159864053, 48.414979098105974], [2.017462878491295, 48.43483734438714], [2.020889499748031, 48.43742083280579], [2.038487964945083, 48.445877957119286], [2.051643425535985, 48.44677553855288], [2.063366858899248, 48.44306293278502], [2.075893259525821, 48.43204088044896], [2.106493061036837, 48.42777676967245], [2.108390984222615, 48.42108827018705], [2.092161361216158, 48.413029741410725], [2.076934914211518, 48.41199450825488], [2.071615030046243, 48.39259097354121], [2.050594006500692, 48.38511866264328]]], ""type"": ""Polygon""}";834;332;39.81;502;60.19;133;15.95;26.49;369;44.24;73.51;LDIV;F;BOURREAU;Christine;CHOISISSONS ENSEMBLE NOTRE AVENIR;15;0;2;369;44.24;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;075;Chalifert;77075;48.895264564472114,2.773240249551165;"{""coordinates"": [[[2.777211708831183, 48.88142692751446], [2.76431728702762, 48.88943300049032], [2.767948283549953, 48.90090608207364], [2.760635086163308, 48.90428200356798], [2.775410231013618, 48.910254880219114], [2.774996909726535, 48.90171989748915], [2.785110066135982, 48.893806725438886], [2.777211708831183, 48.88142692751446]]], ""type"": ""Polygon""}";888;473;53.27;415;46.73;84;9.46;20.24;331;37.27;79.76;LDVG;M;SIMON;Laurent;MIEUX VIVRE A CHALIFERT;15;0;2;331;37.27;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;107;Bréval;78107;48.954970917430146,1.541553859633677;"{""coordinates"": [[[1.572177855946427, 48.95305960519231], [1.562163432609657, 48.94531305475173], [1.534334091345735, 48.938104534637475], [1.516311707354905, 48.9438818420581], [1.5015238197988672, 48.941053606155144], [1.510995819945549, 48.9535744661091], [1.5230922367607982, 48.96138694280246], [1.528356055028505, 48.96988791495029], [1.5358125374054632, 48.96512251203884], [1.550131888333592, 48.96448705773088], [1.5659401383808311, 48.97770009887419], [1.5759009039935972, 48.97817852396847], [1.5791526538365739, 48.97568087290715], [1.561275843680683, 48.96308334050827], [1.563134513182016, 48.956621064145565], [1.572177855946427, 48.95305960519231]]], ""type"": ""Polygon""}";1349;556;41.22;793;58.78;120;8.9;15.13;673;49.89;84.87;LDIV;M;NAVELLO;Thierry;BREVAL ENSEMBLE;19;0;4;673;49.89;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;95;LI2;VAL D'OISE;078;Boissy-l'Aillerie;95078;49.08311741611027,2.032692835423466;"{""coordinates"": [[[2.034625893701164, 49.062807594030595], [2.032666101382389, 49.065903112881166], [2.024039997006091, 49.06760481227257], [2.024537073236035, 49.073921299122595], [2.015862421729434, 49.07737546852351], [2.026891610859027, 49.096519211905374], [2.034578677603833, 49.10064548892879], [2.039478374673731, 49.10005529924011], [2.0460597694659, 49.09215890073508], [2.045585135849868, 49.08298337637142], [2.034625893701164, 49.062807594030595]]], ""type"": ""Polygon""}";1185;445;37.55;740;62.45;92;7.76;12.43;648;54.68;87.57;LDVD;M;GUIARD;Michel;UNION POUR BOISSY;19;0;3;648;54.68;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;123;Carrières-sous-Poissy;78123;48.9455638989466,2.029137065441326;"{""coordinates"": [[[2.049002092999002, 48.957097509348024], [2.047268460412285, 48.94662479534304], [2.036390265131146, 48.934639857207415], [2.022226503649573, 48.9300015197011], [2.008405582969258, 48.934717353626134], [2.00356966027465, 48.941323260653284], [2.008322700987479, 48.94192925180972], [2.028235253402299, 48.95906235160968], [2.036007939979965, 48.95895422508815], [2.035319459458853, 48.96146673519714], [2.045555519141095, 48.96184541568554], [2.048854206529895, 48.9592096969921], [2.049002092999002, 48.957097509348024]]], ""type"": ""Polygon""}";8591;4002;46.58;4589;53.42;150;1.75;3.27;4439;51.67;96.73;LDVG;M;AIT;Eddie;POUR CARRIERES-SOUS-POISSY, NOTRE VILLE, NOTRE AVENIR !;0;0;0;1835;21.36;41.34;LDIV;F;BOURBON-PEREZ;Mireille;ENSEMBLE POUR CARRIERES;0;0;0;624;7.26;14.06;LDIV;M;EFFROY;Anthony;BIEN VIVRE A CARRIERES-SOUS-POISSY;0;0;0;463;5.39;10.43;LDVD;M;DELRIEU;Christophe;SO CARRIERES;0;0;0;1517;17.66;34.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;91;LI2;ESSONNE;634;Vaugrigneuse;91634;48.601334280696314,2.105414883569711;"{""coordinates"": [[[2.118745014256137, 48.59196280225497], [2.109709578792434, 48.589799533929906], [2.102733239339192, 48.59412811738415], [2.092980255168611, 48.5934784666559], [2.087153990526168, 48.59396468241842], [2.077910219523096, 48.59906603782046], [2.10026892714359, 48.61363928697104], [2.103074032279066, 48.610655890079876], [2.118952827379079, 48.61024369536527], [2.130086862880687, 48.603093024321126], [2.130707682252728, 48.60001202447851], [2.122410176685519, 48.59740534635616], [2.118745014256137, 48.59196280225497]]], ""type"": ""Polygon""}";894;254;28.41;640;71.59;22;2.46;3.44;618;69.13;96.56;LDIV;F;GRAZIANO;Isabelle;VAUGRIGNEUSE AUTREMENT;3;0;0;234;26.17;37.86;LDVD;M;BAYEN;Marcel;POUR L'AVENIR DE VAUGRIGNEUSE;12;0;1;384;42.95;62.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;91;LI2;ESSONNE;207;Egly;91207;48.577831390390024,2.221411766058126;"{""coordinates"": [[[2.226369144502723, 48.566758152676506], [2.220340907969716, 48.57199936749748], [2.211118362463292, 48.56961764578737], [2.19851464541666, 48.57566858299416], [2.199097780809747, 48.58008945637938], [2.213635778196262, 48.58251631849727], [2.234895693911888, 48.58896989478759], [2.24083903529149, 48.57839299135337], [2.238079101434062, 48.57613540284472], [2.226369144502723, 48.566758152676506]]], ""type"": ""Polygon""}";3189;1264;39.64;1925;60.36;79;2.48;4.1;1846;57.89;95.9;LDVG;M;JOSSERAND;Claude;RASSEMBLER EGLY;5;0;1;649;20.35;35.16;LDVD;M;MARCONNET;Gérard;EGLY, POUR UN AVENIR SOLIDAIRE ET CITOYEN;24;0;3;1197;37.54;64.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;95;LI2;VAL D'OISE;091;Bouffémont;95091;49.041572529981,2.298384579913234;"{""coordinates"": [[[2.294403726586045, 49.03024653470973], [2.274775626789959, 49.036442058543024], [2.285008821794997, 49.049128214012335], [2.307968322480283, 49.047761018878056], [2.321950768254383, 49.050754142214906], [2.324541720830555, 49.045085834562954], [2.3136470047369952, 49.03832503513815], [2.304411407865266, 49.03757052092971], [2.294403726586045, 49.03024653470973]]], ""type"": ""Polygon""}";4078;1418;34.77;2660;65.23;108;2.65;4.06;2552;62.58;95.94;LDVG;M;ROBERT;Claude;ENSEMBLE BOUFFEMONT;22;0;3;1311;32.15;51.37;LDVD;M;BESNIER;Guillaume;BOUFFEMONT DEMAIN;7;0;1;1241;30.43;48.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;121;Collégien;77121;48.827339231023686,2.677447224965304;"{""coordinates"": [[[2.681066933671944, 48.81039562291481], [2.675725399940784, 48.82413247025556], [2.665620826932078, 48.832342706098636], [2.658319187474673, 48.838563534114286], [2.66838619860046, 48.840912169145916], [2.689960982804867, 48.83063656108125], [2.680817160874778, 48.82895770456027], [2.693223334351909, 48.81561675752289], [2.681066933671944, 48.81039562291481]]], ""type"": ""Polygon""}";2393;1271;53.11;1122;46.89;244;10.2;21.75;878;36.69;78.25;LDVG;M;CHARTIER;Michel;UNE VOLONTE AU SERVICE DE COLLEGIEN;23;0;2;878;36.69;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;95;LI2;VAL D'OISE;052;Beaumont-sur-Oise;95052;49.140098105752614,2.300212672388117;"{""coordinates"": [[[2.313569645517369, 49.12278327956245], [2.298787408133634, 49.137003097459896], [2.278230001736186, 49.135227172954664], [2.268058312000935, 49.139409584712425], [2.294154781409917, 49.15115501405079], [2.311918280473377, 49.15016994668642], [2.322738714305409, 49.146571953172156], [2.314990331666373, 49.141744839933644], [2.320079453482795, 49.12467244942812], [2.313569645517369, 49.12278327956245]]], ""type"": ""Polygon""}";5149;2105;40.88;3044;59.12;130;2.52;4.27;2914;56.59;95.73;LUG;M;JOB;Calvin;BEAUMONT : UN PROJET, UN AVENIR;0;0;0;564;10.95;19.35;LDIV;M;PRIVAT;Didier;RASSEMBLER POUR AGIR;0;0;0;1186;23.03;40.7;LDVD;F;GROUX;Nathalie;POUR L'AVENIR DE BEAUMONT;0;0;0;1164;22.61;39.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;039;Boissise-la-Bertrand;77039;48.5339084488938,2.589507557632516;"{""coordinates"": [[[2.600735098184952, 48.515834549359916], [2.587834376166477, 48.52057633507221], [2.5793416121366, 48.52928156892615], [2.5608955112323, 48.53565587803923], [2.567435089405929, 48.544225827291704], [2.582072569927205, 48.54689592350922], [2.596554393401111, 48.54533570287561], [2.611346765747545, 48.536488186658836], [2.6150305358293098, 48.53473700006264], [2.60882948198527, 48.53074061956296], [2.611623879616338, 48.524677597291486], [2.602093054124467, 48.52246008176862], [2.600735098184952, 48.515834549359916]]], ""type"": ""Polygon""}";769;277;36.02;492;63.98;19;2.47;3.86;473;61.51;96.14;LDVD;M;ESPINERA;Gérard;UN NOUVEL ELAN POUR BOISSISE-LA-BERTRAND;0;0;0;159;20.68;33.62;LDVD;M;MICHALLET;Michel;BOISSISE EN ACTION;0;0;0;202;26.27;42.71;LDVD;M;PIERRAIN;Jean-Pierre;L'ALTERNATIVE POUR BOISSISE-LA-BERTRAND;0;0;0;112;14.56;23.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;118;Buchelay;78118;48.98370195523212,1.674369090025872;"{""coordinates"": [[[1.663794537455568, 48.969647733077835], [1.654335039261231, 48.98203397494992], [1.6640477045089481, 48.99487719717149], [1.702551852028804, 48.98923824469279], [1.686219936897183, 48.97849326635936], [1.665963893296819, 48.97028344608833], [1.663794537455568, 48.969647733077835]]], ""type"": ""Polygon""}";1934;677;35.01;1257;64.99;45;2.33;3.58;1212;62.67;96.42;LDVD;M;MARTINEZ;Paul;CAP SUR UN AVENIR DURABLE;18;0;2;935;48.35;77.15;LDVD;M;MOREAU;Jean-Marie;BUCHELAY VILLAGE;0;0;0;89;4.6;7.34;LFN;M;BLANCHET;Benoît;BUCHELAY BLEU MARINE;1;0;0;188;9.72;15.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;91;LI2;ESSONNE;106;Breux-Jouy;91106;48.55495015119108,2.16049670709034;"{""coordinates"": [[[2.157386082004326, 48.536773496625976], [2.155298704655112, 48.53853092930365], [2.155730605985093, 48.54872659939803], [2.144977610070677, 48.55587362029024], [2.138846663506775, 48.56529319975475], [2.167476840666839, 48.562456366114816], [2.18146576430893, 48.56405576685598], [2.173517459333104, 48.55154135892082], [2.157386082004326, 48.536773496625976]]], ""type"": ""Polygon""}";926;441;47.62;485;52.38;87;9.4;17.94;398;42.98;82.06;LDVG;F;BOUDART;Pascale;BREUX-JOUY DURABLEMENT;15;0;2;398;42.98;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;94;LI2;VAL DE MARNE;070;Santeny;94070;48.73561771423171,2.57637480241558;"{""coordinates"": [[[2.5681236675330252, 48.7089740974758], [2.554029410317376, 48.71544325373093], [2.556700064251629, 48.717872713987276], [2.5536573322539597, 48.72240355971465], [2.559245697005098, 48.73515135043299], [2.572302369649008, 48.744723773049444], [2.570168648401091, 48.75115596173791], [2.57711434436102, 48.755093221439026], [2.581942680840776, 48.75516418660653], [2.588910287549779, 48.76340898742759], [2.597543957657469, 48.760569279553934], [2.5995510756627223, 48.75074544454189], [2.587756904888729, 48.744076584719416], [2.594679183112779, 48.73180512040085], [2.580405740364425, 48.722986299321384], [2.5681236675330252, 48.7089740974758]]], ""type"": ""Polygon""}";2583;893;34.57;1690;65.43;50;1.94;2.96;1640;63.49;97.04;LDIV;M;PENNACCHIOLI;François;REVEILLONSANTENY;0;0;0;171;6.62;10.43;LUMP;M;GENDRONNEAU;Jean-Claude;SANTENY AVANT TOUT;0;0;0;811;31.4;49.45;LDVD;M;BEDU;Vincent;Ensemble pour SANTENY;0;0;0;658;25.47;40.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;166;Ecuelles;77166;48.357937857927304,2.831110241500072;"{""coordinates"": [[[2.81582072549112, 48.331772965902275], [2.815768252344853, 48.335200772445944], [2.7988115847007853, 48.34797595787734], [2.8162402068417283, 48.35462604131628], [2.822431259173861, 48.360087616537804], [2.827979434211062, 48.37673996607535], [2.823448377102824, 48.382860104002624], [2.838795934621476, 48.38576092442531], [2.846176716304159, 48.37907715137251], [2.857075322285237, 48.369149328979574], [2.858468893204151, 48.36308712164514], [2.8537269725249583, 48.3641879781809], [2.841321315718706, 48.3545543254701], [2.84382955824396, 48.341763956345204], [2.81582072549112, 48.331772965902275]]], ""type"": ""Polygon""}";1800;670;37.22;1130;62.78;62;3.44;5.49;1068;59.33;94.51;LDVG;M;GIRAULT;Alain;AGIR ET VIVRE ENSEMBLE;3;0;1;424;23.56;39.7;LDVG;M;PAQUIER;Jean-Christophe;UNE NOUVELLE ETAPE AVEC VOUS / LISTE DIALOGUE ET PARTICIPATION;16;0;2;644;35.78;60.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;91;LI2;ESSONNE;458;Nozay;91458;48.660656013179185,2.2381438731600882;"{""coordinates"": [[[2.248510890675266, 48.645602177991684], [2.238271067061231, 48.6449884462239], [2.226566634862893, 48.651641506652176], [2.221783840675734, 48.66103735068983], [2.208440230988943, 48.66614869176663], [2.214580463685917, 48.671433464466574], [2.228700675400385, 48.66896205077116], [2.235384373825148, 48.67346666805832], [2.245486451736617, 48.67365695883158], [2.264980876618781, 48.670432580241474], [2.250865228589127, 48.66604506239389], [2.257880670657986, 48.65014952436092], [2.248510890675266, 48.645602177991684]]], ""type"": ""Polygon""}";3233;923;28.55;2310;71.45;41;1.27;1.77;2269;70.18;98.23;LDVG;M;BERNARD;Raphaël;PASSIONNEMENT NOZAY;0;0;0;723;22.36;31.86;LDVG;M;RAYMOND;Paul;NOZAY NOTRE VILLAGE;0;0;0;1073;33.19;47.29;LDVD;M;HOHBAUER;Eric;AGIR ENSEMBLE POUR NOZAY;0;0;0;473;14.63;20.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;91;LI2;ESSONNE;332;Leudeville;91332;48.570725410487675,2.327742574415942;"{""coordinates"": [[[2.34275603831907, 48.55283088682573], [2.339449314507138, 48.55501655005188], [2.317022752922143, 48.552919794214965], [2.312614467622999, 48.56255593463806], [2.313281782316677, 48.57575656826309], [2.316867985207582, 48.58559148900522], [2.326590094046657, 48.5929423269166], [2.338445908821838, 48.5904990451477], [2.336501928392555, 48.57482681782231], [2.3476312663028, 48.5574186122362], [2.34275603831907, 48.55283088682573]]], ""type"": ""Polygon""}";1002;311;31.04;691;68.96;32;3.19;4.63;659;65.77;95.37;LDVD;M;DUPRE;Michel;CAP 2020;3;0;0;323;32.24;49.01;LDVD;M;LECOMTE;Jean-Pierre;UNE EQUIPE POUR NOTRE VILLAGE;12;0;2;336;33.53;50.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;94;LI2;VAL DE MARNE;075;Villecresnes;94075;48.72086924859528,2.531577414388262;"{""coordinates"": [[[2.52957873740183, 48.70618395023743], [2.51908225825564, 48.71264515040891], [2.515450574216295, 48.72906332053529], [2.510054891895879, 48.734662775461985], [2.509623260941535, 48.73718841238537], [2.516967746637521, 48.738486555141755], [2.528039935486367, 48.72910477057844], [2.536504385710327, 48.728220513858034], [2.5536573322539597, 48.72240355971465], [2.556700064251629, 48.717872713987276], [2.554029410317376, 48.71544325373093], [2.52957873740183, 48.70618395023743]]], ""type"": ""Polygon""}";6567;2410;36.7;4157;63.3;211;3.21;5.08;3946;60.09;94.92;LUMP;M;GUILLE;Gérard;Bien vivre à Villecresnes;23;0;9;2138;32.56;54.18;LDVD;M;WAPPLER;Daniel;VILLECRESNES AMBITION;6;0;3;1808;27.53;45.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;217;Grisy-Suisnes;77217;48.68445035845588,2.6764724648463343;"{""coordinates"": [[[2.6786261970069, 48.65182002707391], [2.670036416058582, 48.65555641038009], [2.660122156647719, 48.65398143245197], [2.656549554037282, 48.65636382532547], [2.658717531859057, 48.66951146767026], [2.65402667194369, 48.67037043826094], [2.6521474607810402, 48.67726392722178], [2.639541111165652, 48.68346879540594], [2.640462698233879, 48.69365349083029], [2.645506971656673, 48.69311092538453], [2.666012663996831, 48.70313605524196], [2.676006728534503, 48.70213824366786], [2.695428876033807, 48.70612899275929], [2.715449084097775, 48.70565674425833], [2.721878603809307, 48.70023924290972], [2.71592902193415, 48.69486448962678], [2.678866853372961, 48.67232883124067], [2.690428187679012, 48.66248316585699], [2.681873059121245, 48.66037384482682], [2.6786261970069, 48.65182002707391]]], ""type"": ""Polygon""}";1667;896;53.75;771;46.25;184;11.04;23.87;587;35.21;76.13;LDVD;M;CHANUSSOT;Jean-Marc;OSER ET AGIR ENSEMBLE;19;0;4;587;35.21;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;576;Saint-Rémy-l'Honoré;78576;48.74875077727082,1.8757380583071872;"{""coordinates"": [[[1.903288569671576, 48.73824879313228], [1.873847304632018, 48.732514660005684], [1.853383381778658, 48.73309341000621], [1.8532746330265861, 48.74981420268369], [1.858964194445604, 48.75960125490931], [1.867333740855388, 48.760112683979564], [1.8690403230037642, 48.765489805296134], [1.882620923831742, 48.766697007639365], [1.889945589429817, 48.770336241357604], [1.8934842499493332, 48.765170079321855], [1.895595430465663, 48.7425584366944], [1.903288569671576, 48.73824879313228]]], ""type"": ""Polygon""}";1094;327;29.89;767;70.11;11;1.01;1.43;756;69.1;98.57;LDIV;M;BIENVAULT;Jean-Luc;VIVRE NOTRE VILLAGE SAINT-REMY- L'HONORE;0;0;0;112;10.24;14.81;LDIV;F;BOURRAT;Toine;UN VILLAGE POUR VOUS;0;0;0;228;20.84;30.16;LDIV;M;JACOT CARMICHAEL;Nicolas;ALLIANCE SAINT REMOISE;0;0;0;161;14.72;21.3;LDIV;F;LAPIERRE;Catherine;AGIR POUR SAINT REMY L'HONORE;0;0;0;255;23.31;33.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;498;Poissy;78498;48.92353593714225,2.027155527724472;"{""coordinates"": [[[1.998373858656251, 48.891402317944284], [1.981874030157271, 48.90029277340157], [1.979890820893632, 48.90334271172455], [2.008618146602788, 48.92069850338689], [2.016906453423189, 48.924058369966694], [2.008405582969258, 48.934717353626134], [2.022226503649573, 48.9300015197011], [2.036390265131146, 48.934639857207415], [2.047268460412285, 48.94662479534304], [2.049002092999002, 48.957097509348024], [2.070157210620774, 48.946309901645286], [2.063219382472192, 48.94111181783663], [2.054601988567889, 48.925503867705295], [2.044986902874214, 48.92290949272036], [2.03988510194635, 48.91687015189673], [2.027028641340774, 48.91261147098427], [2.022166133594169, 48.91360612378119], [2.014347784259485, 48.904953278445134], [2.001322657780333, 48.89979100547113], [1.995659510862977, 48.89423955993374], [1.998373858656251, 48.891402317944284]]], ""type"": ""Polygon""}";22365;9214;41.2;13151;58.8;476;2.13;3.62;12675;56.67;96.38;LEXG;M;BACQUET;Jean-Claude;LUTTE OUVRIERE FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;0;0;0;361;1.6099999999999999;2.85;LUG;M;BERNARD;Frédérik;J'AIME POISSY;5;0;2;3149;14.08;24.84;LDVG;M;HEDRICH;Jean-Paul;VIVONS NOTRE VILLE;2;0;0;1252;5.6;9.88;LUD;M;OLIVE;Karl;POISSY DE TOUTES NOS FORCES;32;0;15;7913;35.38;62.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
