year,file,stage,commune_code,commune_name,is_dom_tom
2020,less_1000_tour1,income,2A363,Zoza,False
2020,less_1000_tour1,income,2B003,Aiti,False
2020,less_1000_tour1,income,2B005,Alando,False
2020,less_1000_tour1,income,2B012,Altiani,False
2020,less_1000_tour1,income,2B013,Alzi,False
2020,less_1000_tour1,income,2B015,Ampriani,False
2020,less_1000_tour1,income,2B023,Asco,False
2020,less_1000_tour1,income,2B025,Avapessa,False
2020,less_1000_tour1,income,2B036,Bigorno,False
2020,less_1000_tour1,income,2B045,Bustanico,False
2020,less_1000_tour1,income,2B051,Cambia,False
2020,less_1000_tour1,income,2B052,Campana,False
2020,less_1000_tour1,income,2B053,Campi,False
2020,less_1000_tour1,income,2B055,Campitello,False
2020,less_1000_tour1,income,2B063,Carcheto-Brustico,False
2020,less_1000_tour1,income,2B067,Carpineto,False
2020,less_1000_tour1,income,2B068,Carticasi,False
2020,less_1000_tour1,income,2B069,Casabianca,False
2020,less_1000_tour1,income,2B072,Casalta,False
2020,less_1000_tour1,income,2B075,Casevecchie,False
2020,less_1000_tour1,income,2B078,Castellare-di-Mercurio,False
2020,less_1000_tour1,income,2B081,Castiglione,False
2020,less_1000_tour1,income,2B082,Castineta,False
2020,less_1000_tour1,income,2B097,Costa,False
2020,less_1000_tour1,income,2B101,Croce,False
2020,less_1000_tour1,income,2B105,Erbajolo,False
2020,less_1000_tour1,income,2B106,Erone,False
2020,less_1000_tour1,income,2B110,Favalello,False
2020,less_1000_tour1,income,2B111,Felce,False
2020,less_1000_tour1,income,2B113,Ficaja,False
2020,less_1000_tour1,income,2B116,Focicchia,False
2020,less_1000_tour1,income,2B122,Gavignano,False
2020,less_1000_tour1,income,2B125,Giocatojo,False
2020,less_1000_tour1,income,2B126,Giuncaggio,False
2020,less_1000_tour1,income,2B137,Lano,False
2020,less_1000_tour1,income,2B140,Lento,False
2020,less_1000_tour1,income,2B149,Lugo-di-Nazza,False
2020,less_1000_tour1,income,2B155,Matra,False
2020,less_1000_tour1,income,2B156,Mausoléo,False
2020,less_1000_tour1,income,2B157,Mazzola,False
2020,less_1000_tour1,income,2B159,Meria,False
2020,less_1000_tour1,income,2B161,Moïta,False
2020,less_1000_tour1,income,2B164,Monacia-d'Orezza,False
2020,less_1000_tour1,income,2B170,Morsiglia,False
2020,less_1000_tour1,income,2B171,Muracciole,False
2020,less_1000_tour1,income,2B175,Nessa,False
2020,less_1000_tour1,income,2B176,Nocario,False
2020,less_1000_tour1,income,2B177,Noceta,False
2020,less_1000_tour1,income,2B178,Nonza,False
2020,less_1000_tour1,income,2B179,Novale,False
2020,less_1000_tour1,income,2B180,Novella,False
2020,less_1000_tour1,income,2B183,Ogliastro,False
2020,less_1000_tour1,income,2B184,Olcani,False
2020,less_1000_tour1,income,2B192,Olmo,False
2020,less_1000_tour1,income,2B194,Ortale,False
2020,less_1000_tour1,income,2B195,Ortiporio,False
2020,less_1000_tour1,income,2B202,Parata,False
2020,less_1000_tour1,income,2B206,Penta-Acquatella,False
2020,less_1000_tour1,income,2B208,Perelli,False
2020,less_1000_tour1,income,2B210,Pero-Casevecchie,False
2020,less_1000_tour1,income,2B213,Pianello,False
2020,less_1000_tour1,income,2B214,Piano,False
2020,less_1000_tour1,income,2B216,Piazzali,False
2020,less_1000_tour1,income,2B217,Piazzole,False
2020,less_1000_tour1,income,2B218,Piedicorte-di-Gaggio,False
2020,less_1000_tour1,income,2B219,Piedicroce,False
2020,less_1000_tour1,income,2B221,Piedipartino,False
2020,less_1000_tour1,income,2B222,Pie-d'Orezza,False
2020,less_1000_tour1,income,2B226,Pietraserena,False
2020,less_1000_tour1,income,2B227,Pietricaggio,False
2020,less_1000_tour1,income,2B230,Piève,False
2020,less_1000_tour1,income,2B231,Pigna,False
2020,less_1000_tour1,income,2B234,Piobetta,False
2020,less_1000_tour1,income,2B235,Pioggiola,False
2020,less_1000_tour1,income,2B241,Poggio-Marinaccio,False
2020,less_1000_tour1,income,2B243,Polveroso,False
2020,less_1000_tour1,income,2B244,Popolasca,False
2020,less_1000_tour1,income,2B245,Porri,False
2020,less_1000_tour1,income,2B248,Prato-di-Giovellina,False
2020,less_1000_tour1,income,2B255,Quercitello,False
2020,less_1000_tour1,income,2B256,Rapaggio,False
2020,less_1000_tour1,income,2B263,Rospigliani,False
2020,less_1000_tour1,income,2B264,Rusio,False
2020,less_1000_tour1,income,2B267,Saliceto,False
2020,less_1000_tour1,income,2B273,Scata,False
2020,less_1000_tour1,income,2B274,Scolca,False
2020,less_1000_tour1,income,2B275,Sermano,False
2020,less_1000_tour1,income,2B287,Sorio,False
2020,less_1000_tour1,income,2B289,Soveria,False
2020,less_1000_tour1,income,2B291,Stazzona,False
2020,less_1000_tour1,income,2B292,Sant'Andréa-di-Bozio,False
2020,less_1000_tour1,income,2B296,Sant'Antonino,False
2020,less_1000_tour1,income,2B297,San-Damiano,False
2020,less_1000_tour1,income,2B299,San-Gavino-d'Ampugnani,False
2020,less_1000_tour1,income,2B301,San-Gavino-di-Tenda,False
2020,less_1000_tour1,income,2B302,San-Giovanni-di-Moriani,False
2020,less_1000_tour1,income,2B304,San-Lorenzo,False
2020,less_1000_tour1,income,2B306,Santa-Lucia-di-Mercurio,False
2020,less_1000_tour1,income,2B317,Santa-Reparata-di-Moriani,False
2020,less_1000_tour1,income,2B321,Tarrano,False
2020,less_1000_tour1,income,2B328,Tox,False
2020,less_1000_tour1,income,2B329,Tralonca,False
2020,less_1000_tour1,income,2B334,Valle-d'Alesani,False
2020,less_1000_tour1,income,2B338,Valle-d'Orezza,False
2020,less_1000_tour1,income,2B339,Vallica,False
2020,less_1000_tour1,income,2B344,Verdèse,False
2020,less_1000_tour1,income,2B364,Zuani,False
2020,less_1000_tour1,income,2B366,Chisa,False
2020,less_1000_tour1,income,30044,Bonnevaux,False
2020,less_1000_tour1,income,30074,Causse-Bégon,False
2020,less_1000_tour1,income,30093,Conqueyrac,False
2020,less_1000_tour1,income,30195,Peyrolles,False
2020,less_1000_tour1,income,30199,Pommiers,False
2020,less_1000_tour1,income,30208,Puechredon,False
2020,less_1000_tour1,income,30213,Revens,False
2020,less_1000_tour1,income,30219,Rogues,False
2020,less_1000_tour1,income,30236,Saint-Bonnet-de-Salendrinque,False
2020,less_1000_tour1,income,30238,Saint-Bresson,False
2020,less_1000_tour1,income,30289,Saint-Nazaire-des-Gardies,False
2020,less_1000_tour1,income,30327,Tharaux,False
2020,less_1000_tour1,income,30332,Trèves,False
2020,less_1000_tour1,income,30353,Vissec,False
2020,less_1000_tour1,income,31007,Ambax,False
2020,less_1000_tour1,income,31009,Antichan-de-Frontignes,False
2020,less_1000_tour1,income,31010,Antignac,False
2020,less_1000_tour1,income,31012,Arbon,False
2020,less_1000_tour1,income,31014,Arguenos,False
2020,less_1000_tour1,income,31015,Argut-Dessous,False
2020,less_1000_tour1,income,31017,Arlos,False
2020,less_1000_tour1,income,31019,Artigue,False
2020,less_1000_tour1,income,31030,Ausseing,False
2020,less_1000_tour1,income,31039,Bachas,False
2020,less_1000_tour1,income,31040,Bachos,False
2020,less_1000_tour1,income,31046,Baren,False
2020,less_1000_tour1,income,31047,Bax,False
2020,less_1000_tour1,income,31060,Bélesta-en-Lauragais,False
2020,less_1000_tour1,income,31064,Benque-Dessous-et-Dessus,False
2020,less_1000_tour1,income,31067,Bezins-Garraux,False
2020,less_1000_tour1,income,31068,Billière,False
2020,less_1000_tour1,income,31072,Boissède,False
2020,less_1000_tour1,income,31081,Bourg-d'Oueil,False
2020,less_1000_tour1,income,31086,Bouzin,False
2020,less_1000_tour1,income,31103,Canens,False
2020,less_1000_tour1,income,31115,Castelgaillard,False
2020,less_1000_tour1,income,31121,Castéra-Vignoles,False
2020,less_1000_tour1,income,31123,Castillon-de-Larboust,False
2020,less_1000_tour1,income,31125,Cathervielle,False
2020,less_1000_tour1,income,31127,Caubous,False
2020,less_1000_tour1,income,31129,Cazarilh-Laspènes,False
2020,less_1000_tour1,income,31130,Cazaril-Tambourès,False
2020,less_1000_tour1,income,31131,Cazaunous,False
2020,less_1000_tour1,income,31132,Cazaux-Layrisse,False
2020,less_1000_tour1,income,31133,Cazeaux-de-Larboust,False
2020,less_1000_tour1,income,31134,Cazeneuve-Montaut,False
2020,less_1000_tour1,income,31146,Cirès,False
2020,less_1000_tour1,income,31152,Coueilles,False
2020,less_1000_tour1,income,31172,Esparron,False
2020,less_1000_tour1,income,31191,Fougaron,False
2020,less_1000_tour1,income,31195,Francazal,False
2020,less_1000_tour1,income,31200,Frontignan-de-Comminges,False
2020,less_1000_tour1,income,31201,Frontignan-Savès,False
2020,less_1000_tour1,income,31204,Fustignac,False
2020,less_1000_tour1,income,31207,Galié,False
2020,less_1000_tour1,income,31217,Génos,False
2020,less_1000_tour1,income,31221,Gouaux-de-Larboust,False
2020,less_1000_tour1,income,31222,Gouaux-de-Luchon,False
2020,less_1000_tour1,income,31223,Goudex,False
2020,less_1000_tour1,income,31226,Gouzens,False
2020,less_1000_tour1,income,31235,Guran,False
2020,less_1000_tour1,income,31236,Herran,False
2020,less_1000_tour1,income,31242,Jurvielle,False
2020,less_1000_tour1,income,31243,Juzes,False
2020,less_1000_tour1,income,31260,Laffite-Toupière,False
2020,less_1000_tour1,income,31267,Lahitère,False
2020,less_1000_tour1,income,31272,Lapeyrère,False
2020,less_1000_tour1,income,31279,Latour,False
2020,less_1000_tour1,income,31290,Lège,False
2020,less_1000_tour1,income,31292,Lescuns,False
2020,less_1000_tour1,income,31294,Lespiteau,False
2020,less_1000_tour1,income,31295,Lespugue,False
2020,less_1000_tour1,income,31306,Lourde,False
2020,less_1000_tour1,income,31308,Luscan,False
2020,less_1000_tour1,income,31312,Mailholas,False
2020,less_1000_tour1,income,31322,Martisserre,False
2020,less_1000_tour1,income,31326,Massabrac,False
2020,less_1000_tour1,income,31333,Mauvezin,False
2020,less_1000_tour1,income,31335,Mayrègne,False
2020,less_1000_tour1,income,31343,Mirambeau,False
2020,less_1000_tour1,income,31348,Moncaup,False
2020,less_1000_tour1,income,31350,Mondilhan,False
2020,less_1000_tour1,income,31353,Monès,False
2020,less_1000_tour1,income,31354,Monestrol,False
2020,less_1000_tour1,income,31359,Montastruc-Savès,False
2020,less_1000_tour1,income,31367,Montclar-de-Comminges,False
2020,less_1000_tour1,income,31369,Mont-de-Galié,False
2020,less_1000_tour1,income,31378,Montgaillard-sur-Save,False
2020,less_1000_tour1,income,31392,Mourvilles-Basses,False
2020,less_1000_tour1,income,31397,Nénigan,False
2020,less_1000_tour1,income,31398,Nizan-Gesse,False
2020,less_1000_tour1,income,31400,Nogaret,False
2020,less_1000_tour1,income,31404,Oô,False
2020,less_1000_tour1,income,31408,Payssous,False
2020,less_1000_tour1,income,31414,Peyrissas,False
2020,less_1000_tour1,income,31415,Peyrouzet,False
2020,less_1000_tour1,income,31422,Plagne,False
2020,less_1000_tour1,income,31428,Polastron,False
2020,less_1000_tour1,income,31431,Portet-d'Aspet,False
2020,less_1000_tour1,income,31432,Portet-de-Luchon,False
2020,less_1000_tour1,income,31434,Poubeau,False
2020,less_1000_tour1,income,31437,Pouze,False
2020,less_1000_tour1,income,31440,Proupiary,False
2020,less_1000_tour1,income,31447,Razecueillé,False
2020,less_1000_tour1,income,31452,Rieucazé,False
2020,less_1000_tour1,income,31456,Riolas,False
2020,less_1000_tour1,income,31465,Saccourvielle,False
2020,less_1000_tour1,income,31470,Saint-Aventin,False
2020,less_1000_tour1,income,31477,Saint-Elix-Séglan,False
2020,less_1000_tour1,income,31479,Saint-Ferréol-de-Comminges,False
2020,less_1000_tour1,income,31498,Saint-Loup-en-Comminges,False
2020,less_1000_tour1,income,31508,Saint-Paul-d'Oueil,False
2020,less_1000_tour1,income,31514,Saint-Rome,False
2020,less_1000_tour1,income,31520,Sajas,False
2020,less_1000_tour1,income,31522,Salerm,False
2020,less_1000_tour1,income,31531,Sarrecave,False
2020,less_1000_tour1,income,31532,Sarremezan,False
2020,less_1000_tour1,income,31539,Sédeilhac,False
2020,less_1000_tour1,income,31548,Signac,False
2020,less_1000_tour1,income,31549,Sode,False
2020,less_1000_tour1,income,31559,Trébons-de-Luchon,False
2020,less_1000_tour1,income,31590,Binos,False
2020,less_1000_tour1,income,31591,Escoulis,False
2020,less_1000_tour1,income,31593,Cazac,False
2020,less_1000_tour1,income,32002,Ansan,False
2020,less_1000_tour1,income,32003,Antras,False
2020,less_1000_tour1,income,32008,Armentieux,False
2020,less_1000_tour1,income,32009,Armous-et-Cau,False
2020,less_1000_tour1,income,32010,Arrouède,False
2020,less_1000_tour1,income,32015,Aujan-Mournède,False
2020,less_1000_tour1,income,32021,Avensac,False
2020,less_1000_tour1,income,32023,Avezan,False
2020,less_1000_tour1,income,32033,Bazian,False
2020,less_1000_tour1,income,32034,Bazugues,False
2020,less_1000_tour1,income,32047,Berrac,False
2020,less_1000_tour1,income,32048,Betcave-Aguin,False
2020,less_1000_tour1,income,32049,Bétous,False
2020,less_1000_tour1,income,32056,Blanquefort,False
2020,less_1000_tour1,income,32058,Blousson-Sérian,False
2020,less_1000_tour1,income,32067,Cabas-Loumassès,False
2020,less_1000_tour1,income,32069,Cadeillan,False
2020,less_1000_tour1,income,32072,Callian,False
2020,less_1000_tour1,income,32077,Castelnau-d'Anglès,False
2020,less_1000_tour1,income,32084,Castéron,False
2020,less_1000_tour1,income,32086,Castex,False
2020,less_1000_tour1,income,32099,Cazaux-Villecomtal,False
2020,less_1000_tour1,income,32113,Cravencères,False
2020,less_1000_tour1,income,32140,Gaujac,False
2020,less_1000_tour1,income,32144,Gazax-et-Baccarisse,False
2020,less_1000_tour1,income,32145,Gée-Rivière,False
2020,less_1000_tour1,income,32148,Giscaro,False
2020,less_1000_tour1,income,32151,Goux,False
2020,less_1000_tour1,income,32161,Izotges,False
2020,less_1000_tour1,income,32178,Lagardère,False
2020,less_1000_tour1,income,32186,Lamaguère,False
2020,less_1000_tour1,income,32188,Lamothe-Goas,False
2020,less_1000_tour1,income,32189,Lannemaignan,False
2020,less_1000_tour1,income,32195,Larroque-Engalin,False
2020,less_1000_tour1,income,32217,Louslitges,False
2020,less_1000_tour1,income,32218,Loussous-Débat,False
2020,less_1000_tour1,income,32223,Magnas,False
2020,less_1000_tour1,income,32226,Manas-Bastanous,False
2020,less_1000_tour1,income,32228,Manent-Montané,False
2020,less_1000_tour1,income,32229,Mansempuy,False
2020,less_1000_tour1,income,32230,Mansencôme,False
2020,less_1000_tour1,income,32232,Maravat,False
2020,less_1000_tour1,income,32236,Marguestau,False
2020,less_1000_tour1,income,32238,Marseillan,False
2020,less_1000_tour1,income,32240,Mascaras,False
2020,less_1000_tour1,income,32250,Meilhan,False
2020,less_1000_tour1,income,32251,Mérens,False
2020,less_1000_tour1,income,32257,Mirannes,False
2020,less_1000_tour1,income,32260,Monbardon,False
2020,less_1000_tour1,income,32270,Mongausy,False
2020,less_1000_tour1,income,32275,Monpardiac,False
2020,less_1000_tour1,income,32276,Montadet,False
2020,less_1000_tour1,income,32280,Mont-d'Astarac,False
2020,less_1000_tour1,income,32284,Montégut-Savès,False
2020,less_1000_tour1,income,32287,Monties,False
2020,less_1000_tour1,income,32293,Mouchès,False
2020,less_1000_tour1,income,32294,Mourède,False
2020,less_1000_tour1,income,32299,Noulens,False
2020,less_1000_tour1,income,32303,Pallanne,False
2020,less_1000_tour1,income,32308,Pébées,False
2020,less_1000_tour1,income,32309,Pellefigue,False
2020,less_1000_tour1,income,32314,Peyrecave,False
2020,less_1000_tour1,income,32317,Peyrusse-Vieille,False
2020,less_1000_tour1,income,32318,Pis,False
2020,less_1000_tour1,income,32324,Ponsan-Soubiran,False
2020,less_1000_tour1,income,32327,Pouy-Loubrin,False
2020,less_1000_tour1,income,32332,Préneron,False
2020,less_1000_tour1,income,32337,Puységur,False
2020,less_1000_tour1,income,32342,Ricourt,False
2020,less_1000_tour1,income,32350,Roquepine,False
2020,less_1000_tour1,income,32351,Roques,False
2020,less_1000_tour1,income,32352,Rozès,False
2020,less_1000_tour1,income,32355,Sadeillan,False
2020,less_1000_tour1,income,32363,Sainte-Aurence-Cazaux,False
2020,less_1000_tour1,income,32364,Saint-Avit-Frandat,False
2020,less_1000_tour1,income,32366,Saint-Brès,False
2020,less_1000_tour1,income,32367,Saint-Christaud,False
2020,less_1000_tour1,income,32371,Saint-Créac,False
2020,less_1000_tour1,income,32375,Saint-Elix-Theux,False
2020,less_1000_tour1,income,32387,Saint-Loube-Amades,False
2020,less_1000_tour1,income,32392,Saint-Martin-Gimois,False
2020,less_1000_tour1,income,32399,Saint-Orens,False
2020,less_1000_tour1,income,32401,Saint-Ost,False
2020,less_1000_tour1,income,32402,Saint-Paul-de-Baïse,False
2020,less_1000_tour1,income,32403,Saint-Pierre-d'Aubézies,False
2020,less_1000_tour1,income,32409,Samaran,False
2020,less_1000_tour1,income,32413,Sarcos,False
2020,less_1000_tour1,income,32415,Sarraguzan,False
2020,less_1000_tour1,income,32420,Sauvimont,False
2020,less_1000_tour1,income,32422,Scieurac-et-Flourès,False
2020,less_1000_tour1,income,32423,Séailles,False
2020,less_1000_tour1,income,32427,Sembouès,False
2020,less_1000_tour1,income,32428,Sémézies-Cachan,False
2020,less_1000_tour1,income,32431,Sérempuy,False
2020,less_1000_tour1,income,32441,Taybosc,False
2020,less_1000_tour1,income,32447,Tirent-Pontéjac,False
2020,less_1000_tour1,income,32454,Traversères,False
2020,less_1000_tour1,income,32456,Tudelle,False
2020,less_1000_tour1,income,32461,Verlus,False
2020,less_1000_tour1,income,32468,Aussos,False
2020,less_1000_tour1,income,33064,Bossugan,False
2020,less_1000_tour1,income,33066,Bourdelles,False
2020,less_1000_tour1,income,33068,Bourideys,False
2020,less_1000_tour1,income,33103,Castelmoron-d'Albret,False
2020,less_1000_tour1,income,33133,Coubeyrac,False
2020,less_1000_tour1,income,33139,Coutures,False
2020,less_1000_tour1,income,33148,Dardenac,False
2020,less_1000_tour1,income,33169,Floudès,False
2020,less_1000_tour1,income,33224,Landerrouet-sur-Ségur,False
2020,less_1000_tour1,income,33232,Lartigue,False
2020,less_1000_tour1,income,33295,Mouillac,False
2020,less_1000_tour1,income,33372,Saint-Antoine-du-Queyret,False
2020,less_1000_tour1,income,33377,Saint-Avit-de-Soulège,False
2020,less_1000_tour1,income,33409,Saint-Genis-du-Bois,False
2020,less_1000_tour1,income,33419,Saint-Hilaire-du-Bois,False
2020,less_1000_tour1,income,33428,Saint-Laurent-du-Plan,False
2020,less_1000_tour1,income,34034,Boisset,False
2020,less_1000_tour1,income,34040,Brenas,False
2020,less_1000_tour1,income,34046,Cambon-et-Salvergues,False
2020,less_1000_tour1,income,34053,Carlencas-et-Levas,False
2020,less_1000_tour1,income,34072,Celles,False
2020,less_1000_tour1,income,34091,Le Cros,False
2020,less_1000_tour1,income,34099,Ferrières-les-Verreries,False
2020,less_1000_tour1,income,34100,Ferrières-Poussarou,False
2020,less_1000_tour1,income,34133,Lavalette,False
2020,less_1000_tour1,income,34156,Mérifons,False
2020,less_1000_tour1,income,34168,Montesquieu,False
2020,less_1000_tour1,income,34195,Pégairolles-de-Buèges,False
2020,less_1000_tour1,income,34228,Rieussec,False
2020,less_1000_tour1,income,34231,Romiguières,False
2020,less_1000_tour1,income,34236,Rouet,False
2020,less_1000_tour1,income,34238,Saint-André-de-Buèges,False
2020,less_1000_tour1,income,34253,Saint-Félix-de-l'Héras,False
2020,less_1000_tour1,income,34278,Saint-Michel,False
2020,less_1000_tour1,income,34303,Sorbs,False
2020,less_1000_tour1,income,34323,Valmascle,False
2020,less_1000_tour1,income,34326,Vélieux,False
2020,less_1000_tour1,income,34331,Verreries-de-Moussans,False
2020,less_1000_tour1,income,34338,Villeneuvette,False
2020,less_1000_tour1,income,35026,Bléruais,False
2020,less_1000_tour1,income,36015,Beaulieu,False
2020,less_1000_tour1,income,36020,Bonneuil,False
2020,less_1000_tour1,income,36028,La Buxerette,False
2020,less_1000_tour1,income,36075,Fontenay,False
2020,less_1000_tour1,income,36079,Francillon,False
2020,less_1000_tour1,income,36080,Frédille,False
2020,less_1000_tour1,income,36098,Lizeray,False
2020,less_1000_tour1,income,36102,Luçay-le-Libre,False
2020,less_1000_tour1,income,36132,La Motte-Feuilly,False
2020,less_1000_tour1,income,36170,Reboursin,False
2020,less_1000_tour1,income,36196,Saint-Gilles,False
2020,less_1000_tour1,income,36203,Saint-Médard,False
2020,less_1000_tour1,income,36216,Selles-sur-Nahon,False
2020,less_1000_tour1,income,36217,Sembleçay,False
2020,less_1000_tour1,income,38008,Ambel,False
2020,less_1000_tour1,income,38031,Beaufin,False
2020,less_1000_tour1,income,38036,Beauvoir-en-Royans,False
2020,less_1000_tour1,income,38040,Besse,False
2020,less_1000_tour1,income,38056,Bressieux,False
2020,less_1000_tour1,income,38092,Châtelus,False
2020,less_1000_tour1,income,38112,Clavans-en-Haut-Oisans,False
2020,less_1000_tour1,income,38116,Cognet,False
2020,less_1000_tour1,income,38132,Les Côtes-de-Corps,False
2020,less_1000_tour1,income,38177,La Garde,False
2020,less_1000_tour1,income,38217,Marcieu,False
2020,less_1000_tour1,income,38224,Mayres-Savel,False
2020,less_1000_tour1,income,38241,Monestier-d'Ambel,False
2020,less_1000_tour1,income,38258,Mont-Saint-Martin,False
2020,less_1000_tour1,income,38286,Oulles,False
2020,less_1000_tour1,income,38322,Presles,False
2020,less_1000_tour1,income,38329,Quet-en-Beaumont,False
2020,less_1000_tour1,income,38330,Quincieu,False
2020,less_1000_tour1,income,38361,Saint-Arey,False
2020,less_1000_tour1,income,38375,Saint-Christophe-en-Oisans,False
2020,less_1000_tour1,income,38414,Sainte-Luce,False
2020,less_1000_tour1,income,38428,Saint-Michel-en-Beaumont,False
2020,less_1000_tour1,income,38469,La Salette-Fallavaux,False
2020,less_1000_tour1,income,38521,La Valette,False
2020,less_1000_tour1,income,38549,Villard-Notre-Dame,False
2020,less_1000_tour1,income,38550,Villard-Reculas,False
2020,less_1000_tour1,income,38551,Villard-Reymond,False
2020,less_1000_tour1,income,39002,Abergement-le-Grand,False
2020,less_1000_tour1,income,39003,Abergement-le-Petit,False
2020,less_1000_tour1,income,39004,Abergement-lès-Thésy,False
2020,less_1000_tour1,income,39010,Andelot-Morval,False
2020,less_1000_tour1,income,39020,Arsure-Arsurette,False
2020,less_1000_tour1,income,39045,Beffia,False
2020,less_1000_tour1,income,39046,Bellecombe,False
2020,less_1000_tour1,income,39052,Bief-des-Maisons,False
2020,less_1000_tour1,income,39054,Biefmorin,False
2020,less_1000_tour1,income,39055,Billecul,False
2020,less_1000_tour1,income,39060,Bois-de-Gand,False
2020,less_1000_tour1,income,39062,Boissière (La),False
2020,less_1000_tour1,income,39070,Bourg-de-Sirod,False
2020,less_1000_tour1,income,39077,Bretenières,False
2020,less_1000_tour1,income,39080,Broissia,False
2020,less_1000_tour1,income,39085,Cerniébaud,False
2020,less_1000_tour1,income,39091,Chalesmes (Les),False
2020,less_1000_tour1,income,39108,Charency,False
2020,less_1000_tour1,income,39110,Charme (La),False
2020,less_1000_tour1,income,39111,Charnod,False
2020,less_1000_tour1,income,39117,Chatelay,False
2020,less_1000_tour1,income,39118,Châtel-de-Joux,False
2020,less_1000_tour1,income,39119,Chateley (Le),False
2020,less_1000_tour1,income,39132,Chaux en Bresse (La),False
2020,less_1000_tour1,income,39133,Chaux-Champagny,False
2020,less_1000_tour1,income,39136,Chemenot,False
2020,less_1000_tour1,income,39139,Chêne-Bernard,False
2020,less_1000_tour1,income,39140,Chêne-Sec,False
2020,less_1000_tour1,income,39143,Chevrotaine,False
2020,less_1000_tour1,income,39147,Chilly-sur-Salins,False
2020,less_1000_tour1,income,39155,Clucy,False
2020,less_1000_tour1,income,39157,Coiserette,False
2020,less_1000_tour1,income,39165,Conte,False
2020,less_1000_tour1,income,39168,Courbette,False
2020,less_1000_tour1,income,39174,Coyrière,False
2020,less_1000_tour1,income,39175,Coyron,False
2020,less_1000_tour1,income,39178,Crans,False
2020,less_1000_tour1,income,39192,Denezières,False
2020,less_1000_tour1,income,39204,Dramelay,False
2020,less_1000_tour1,income,39207,Ecrille,False
2020,less_1000_tour1,income,39221,Favière (La),False
2020,less_1000_tour1,income,39222,Fay-en-Montagne,False
2020,less_1000_tour1,income,39230,Fontenu,False
2020,less_1000_tour1,income,39234,Foulenay,False
2020,less_1000_tour1,income,39236,Francheville,False
2020,less_1000_tour1,income,39237,Fraroz,False
2020,less_1000_tour1,income,39239,Frasnée (La),False
2020,less_1000_tour1,income,39247,Genod,False
2020,less_1000_tour1,income,39248,Geraise,False
2020,less_1000_tour1,income,39249,Germigney,False
2020,less_1000_tour1,income,39259,Grange de Vaivre,False
2020,less_1000_tour1,income,39267,Ivory,False
2020,less_1000_tour1,income,39268,Ivrey,False
2020,less_1000_tour1,income,39272,Ladoye-sur-Seille,False
2020,less_1000_tour1,income,39277,Larderet (Le),False
2020,less_1000_tour1,income,39281,Latet (Le),False
2020,less_1000_tour1,income,39282,Latette (La),False
2020,less_1000_tour1,income,39298,Longcochon,False
2020,less_1000_tour1,income,39302,Louvatange,False
2020,less_1000_tour1,income,39314,Marnézia,False
2020,less_1000_tour1,income,39322,Menétrux-en-Joux,False
2020,less_1000_tour1,income,39324,Mérona,False
2020,less_1000_tour1,income,39337,Molamboz,False
2020,less_1000_tour1,income,39343,Monnetay,False
2020,less_1000_tour1,income,39359,Montmarlon,False
2020,less_1000_tour1,income,39363,Montrevel,False
2020,less_1000_tour1,income,39372,Mournans-Charbonny,False
2020,less_1000_tour1,income,39376,Moutoux (Le),False
2020,less_1000_tour1,income,39380,Nancuise,False
2020,less_1000_tour1,income,39381,Nans (Les),False
2020,less_1000_tour1,income,39386,Neuvilley,False
2020,less_1000_tour1,income,39393,Onglières,False
2020,less_1000_tour1,income,39394,Onoz,False
2020,less_1000_tour1,income,39419,Pillemoine,False
2020,less_1000_tour1,income,39427,Plénise,False
2020,less_1000_tour1,income,39428,Plénisette,False
2020,less_1000_tour1,income,39444,Pretin,False
2020,less_1000_tour1,income,39454,Recanoz,False
2020,less_1000_tour1,income,39455,Reithouse,False
2020,less_1000_tour1,income,39457,Repôts (Les),False
2020,less_1000_tour1,income,39461,Rix-Trebief,False
2020,less_1000_tour1,income,39473,Saffloz,False
2020,less_1000_tour1,income,39495,Saint-Thiébaud,False
2020,less_1000_tour1,income,39497,Saizenay,False
2020,less_1000_tour1,income,39505,Saugeot,False
2020,less_1000_tour1,income,39507,Séligney,False
2020,less_1000_tour1,income,39511,Sergenaux,False
2020,less_1000_tour1,income,39512,Sergenon,False
2020,less_1000_tour1,income,39518,Songeson,False
2020,less_1000_tour1,income,39529,Thésy,False
2020,less_1000_tour1,income,39532,Thoissia,False
2020,less_1000_tour1,income,39538,Uxelles,False
2020,less_1000_tour1,income,39556,Vertamboz,False
2020,less_1000_tour1,income,39565,Villeneuve d'Aval,False
2020,less_1000_tour1,income,39568,Villerserine,False
2020,less_1000_tour1,income,39575,Villey (le),False
2020,less_1000_tour1,income,39585,Vulvoz,False
2020,less_1000_tour1,income,39586,Aresches,False
2020,less_1000_tour1,income,40008,Argelouse,False
2020,less_1000_tour1,income,40015,Arx,False
2020,less_1000_tour1,income,40030,Baudignan,False
2020,less_1000_tour1,income,40112,Gibret,False
2020,less_1000_tour1,income,40148,Lauret,False
2020,less_1000_tour1,income,40161,Lubbon,False
2020,less_1000_tour1,income,40166,Lussagnet,False
2020,less_1000_tour1,income,40174,Mauries,False
2020,less_1000_tour1,income,40176,Mauvezin-d'Armagnac,False
2020,less_1000_tour1,income,40189,Monget,False
2020,less_1000_tour1,income,40193,Montégut,False
2020,less_1000_tour1,income,40239,Puyol-Cazalet,False
